id_wil,nm_wil,asal_wil,kode_bps,kode_dagri,kode_keu,id_induk_wilayah,id_level_wil,id_negara
"030710  ","Kec. Watumalang               ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030711  ","Kec. Mojotengah               ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030712  ","Kec. Garung                   ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030713  ","Kec. Kejajar                  ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030714  ","Kec. Sukoharjo                ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030715  ","Kec. Kalibawang               ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030800  ","Kab. Magelang                 ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030801  ","Kec. Salaman                  ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030802  ","Kec. Borobudur                ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030803  ","Kec. Ngluwar                  ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030804  ","Kec. Salam                    ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030805  ","Kec. Srumbung                 ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030806  ","Kec. Dukun                    ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030807  ","Kec. Muntilan                 ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030808  ","Kec. Mungkid                  ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030809  ","Kec. Sawangan                 ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030810  ","Kec. Candimulyo               ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030811  ","Kec. Martoyudan               ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030812  ","Kec. Tempuran                 ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030813  ","Kec. Kajoran                  ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030814  ","Kec. Kaliangkrik              ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030815  ","Kec. Bandongan                ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030816  ","Kec. Windusari                ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030817  ","Kec. Secang                   ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030818  ","Kec. Tegalrejo                ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030819  ","Kec. Pakis                    ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030820  ","Kec. Grabag                   ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030821  ","Kec. Ngablak                  ","NULL    ",NULL,NULL,NULL,"030800  ",3,ID
"030900  ","Kab. Boyolali                 ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030901  ","Kec. Selo                     ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030902  ","Kec. Ampel                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030903  ","Kec. Cepogo                   ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030904  ","Kec. Musuk                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030905  ","Kec. Boyolali                 ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030906  ","Kec. Mojosongo                ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030907  ","Kec. Teras                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030908  ","Kec. Sawit                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030909  ","Kec. Banyudono                ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030910  ","Kec. Sambi                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030911  ","Kec. Ngemplak                 ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030912  ","Kec. Nogosari                 ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030913  ","Kec. Simo                     ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030914  ","Kec. Karanggede               ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030915  ","Kec. Klego                    ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030916  ","Kec. Andong                   ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030917  ","Kec. Kemusu                   ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030918  ","Kec. Wonosegoro               ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"030919  ","Kec. Juwangi                  ","NULL    ",NULL,NULL,NULL,"030900  ",3,ID
"031000  ","Kab. Klaten                   ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"031001  ","Kec. Prambanan                ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031002  ","Kec. Gantiwarno               ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031003  ","Kec. Wedi                     ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031004  ","Kec. Bayat                    ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031005  ","Kec. Cawas                    ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031006  ","Kec. Trucuk                   ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031007  ","Kec. Kalikotes                ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031008  ","Kec. Kebonarum                ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031009  ","Kec. Jogonalan                ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031010  ","Kec. Manisrenggo              ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031011  ","Kec. Karangnongko             ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031012  ","Kec. Ngawen                   ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031013  ","Kec. Ceper                    ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031014  ","Kec. Pedan                    ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031015  ","Kec. Karangdowo               ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031016  ","Kec. Juwiring                 ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031017  ","Kec. Wonosari                 ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031018  ","Kec. Delanggu                 ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031019  ","Kec. Polanharjo               ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031020  ","Kec. Karanganom               ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031021  ","Kec. Tulung                   ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031022  ","Kec. Jatinom                  ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031023  ","Kec. Kemalang                 ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031024  ","Kec. Klaten Selatan           ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031025  ","Kec. Klaten Tengah            ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031026  ","Kec. Klaten Utara             ","NULL    ",NULL,NULL,NULL,"031000  ",3,ID
"031100  ","Kab. Sukoharjo                ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"031101  ","Kec. Weru                     ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031102  ","Kec. Bulu                     ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031103  ","Kec. Tawangsari               ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031104  ","Kec. Sukoharjo                ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031105  ","Kec. Nguter                   ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031106  ","Kec. Bendosari                ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031107  ","Kec. Polokarto                ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031108  ","Kec. Mojolaban                ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031109  ","Kec. Grogol                   ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031110  ","Kec. Baki                     ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031111  ","Kec. Gatak                    ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031112  ","Kec. Kartasura                ","NULL    ",NULL,NULL,NULL,"031100  ",3,ID
"031200  ","Kab. Wonogiri                 ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"031201  ","Kec. Pracimantoro             ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031202  ","Kec. Paranggupito             ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031203  ","Kec. Giritontro               ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031204  ","Kec. Giriwoyo                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031205  ","Kec. Batuwarno                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031206  ","Kec. Karangtengah             ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031207  ","Kec. Tirtomoyo                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031208  ","Kec. Nguntoronadi             ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031209  ","Kec. Baturetno                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031210  ","Kec. Eromoko                  ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031211  ","Kec. Wuryantoro               ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031212  ","Kec. Manyaran                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031213  ","Kec. Selogiri                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031214  ","Kec. Wonogiri                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031215  ","Kec. Ngadirojo                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031216  ","Kec. Sidoharjo                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031217  ","Kec. Jatiroto                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031218  ","Kec. Kismantoro               ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031219  ","Kec. Purwantoro               ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031220  ","Kec. Bulukerto                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031221  ","Kec. Slogohimo                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031222  ","Kec. Jatisrono                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031223  ","Kec. Jatipurno                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031224  ","Kec. Girimarto                ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031225  ","Kec. Puhpelem                 ","NULL    ",NULL,NULL,NULL,"031200  ",3,ID
"031300  ","Kab. Karanganyar              ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"031301  ","Kec. Jatipuro                 ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031302  ","Kec. Jatiyoso                 ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031303  ","Kec. Jumapolo                 ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031304  ","Kec. Jumantono                ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031305  ","Kec. Matesih                  ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031306  ","Kec. Tawangmangu              ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031307  ","Kec. Ngargoyoso               ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031308  ","Kec. Karangpandan             ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031309  ","Kec. Karanganyar              ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031310  ","Kec. Tasikmadu                ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031311  ","Kec. Jaten                    ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031312  ","Kec. Colomadu                 ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031313  ","Kec. Gondangrejo              ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031314  ","Kec. Kebakkramat              ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031315  ","Kec. Mojogedang               ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031316  ","Kec. Kerjo                    ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031317  ","Kec. Jenawi                   ","NULL    ",NULL,NULL,NULL,"031300  ",3,ID
"031400  ","Kab. Sragen                   ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"031401  ","Kec. Kalijambe                ","NULL    ",NULL,NULL,NULL,"031400  ",3,ID
"031402  ","Kec. Plupuh                   ","NULL    ",NULL,NULL,NULL,"031400  ",3,ID
"031403  ","Kec. Masaran                  ","NULL    ",NULL,NULL,NULL,"031400  ",3,ID
"031404  ","Kec. Kedawung                 ","NULL    ",NULL,NULL,NULL,"031400  ",3,ID
